species,metabolite,metabolite_class,time,median_val,median_usage
Rhizobium,citric acid,Organic_Acid,8.5,0.4745927763819807,-0.5254072236180193
Rhizobium,citric acid,Organic_Acid,12.5,0.24687877939231795,-0.753121220607682
Rhizobium,citric acid,Organic_Acid,33.0,2.3499489842172677e-07,-0.9999997650051016
Rhizobium,pyruvic acid,Organic_Acid,6.0,0.996081902945317,-0.003918097054683045
Rhizobium,pyruvic acid,Organic_Acid,8.5,0.9148507767958461,-0.08514922320415386
Rhizobium,pyruvic acid,Organic_Acid,12.5,0.05396078764154631,-0.9460392123584537
Rhizobium,pyruvic acid,Organic_Acid,33.0,0.014906294841241842,-0.9850937051587582
Rhizobium,alpha-ketoglutaric acid,Organic_Acid,6.0,1.327561522357482,0.3275615223574819
Rhizobium,alpha-ketoglutaric acid,Organic_Acid,8.5,1.8850644928290679,0.8850644928290679
Rhizobium,alpha-ketoglutaric acid,Organic_Acid,12.5,1.89519181038182,0.8951918103818199
Rhizobium,alpha-ketoglutaric acid,Organic_Acid,33.0,1.966302128503321,0.9663021285033211
Rhizobium,citrulline,Organic_Acid,6.0,1.0583044128164811,0.05830441281648113
Rhizobium,citrulline,Organic_Acid,8.5,1.1794504329121849,0.17945043291218488
Rhizobium,citrulline,Organic_Acid,12.5,1.2360631435873755,0.23606314358737546
Rhizobium,citrulline,Organic_Acid,33.0,0.9063536504008068,-0.09364634959919316
Rhizobium,succinic acid,Organic_Acid,6.0,0.457877223646669,-0.542122776353331
Rhizobium,succinic acid,Organic_Acid,8.5,0.10861239710930273,-0.8913876028906973
Rhizobium,succinic acid,Organic_Acid,12.5,0.16330265960614865,-0.8366973403938514
Rhizobium,succinic acid,Organic_Acid,33.0,0.1989107087898787,-0.8010892912101213
Rhizobium,alanine,Amino_Acid,6.0,0.9724515168553496,-0.027548483144650415
Rhizobium,alanine,Amino_Acid,8.5,0.9656960707532755,-0.03430392924672454
Rhizobium,alanine,Amino_Acid,12.5,0.7717234682606466,-0.22827653173935336
Rhizobium,alanine,Amino_Acid,33.0,0.22049051267917713,-0.7795094873208228
Rhizobium,arginine,Amino_Acid,6.0,0.787973705527655,-0.212026294472345
Rhizobium,arginine,Amino_Acid,8.5,0.5175730665151603,-0.48242693348483967
Rhizobium,arginine,Amino_Acid,12.5,3.140746190384173e-05,-0.9999685925380961
Rhizobium,arginine,Amino_Acid,33.0,0.0002765489589872416,-0.9997234510410128
Rhizobium,asparagine,Amino_Acid,6.0,1.0739342309912643,0.07393423099126428
Rhizobium,asparagine,Amino_Acid,8.5,1.3977475590056112,0.3977475590056112
Rhizobium,asparagine,Amino_Acid,12.5,1.657109843660634,0.657109843660634
Rhizobium,asparagine,Amino_Acid,33.0,0.7959634720118947,-0.20403652798810534
Rhizobium,aspartic acid,Amino_Acid,6.0,1.0369129045370888,0.03691290453708884
Rhizobium,aspartic acid,Amino_Acid,8.5,1.1572057714145982,0.15720577141459824
Rhizobium,aspartic acid,Amino_Acid,12.5,1.1297208056929966,0.1297208056929966
Rhizobium,aspartic acid,Amino_Acid,33.0,0.4672856821850784,-0.5327143178149216
Rhizobium,glutamic acid,Amino_Acid,6.0,1.031322516881936,0.03132251688193599
Rhizobium,glutamic acid,Amino_Acid,8.5,1.1924707136192616,0.1924707136192616
Rhizobium,glutamic acid,Amino_Acid,12.5,1.0074664750823266,0.007466475082326562
Rhizobium,glutamic acid,Amino_Acid,33.0,0.009465818849480456,-0.9905341811505195
Rhizobium,glutamine,Amino_Acid,6.0,0.9635201729717776,-0.03647982702822239
Rhizobium,glutamine,Amino_Acid,8.5,1.0932435079668434,0.09324350796684344
Rhizobium,glutamine,Amino_Acid,12.5,0.5757862035448438,-0.4242137964551562
Rhizobium,glutamine,Amino_Acid,33.0,0.0006405523715368576,-0.9993594476284632
Rhizobium,glycine,Amino_Acid,6.0,0.9419191753562369,-0.058080824643763074
Rhizobium,glycine,Amino_Acid,8.5,0.9360852079808114,-0.0639147920191886
Rhizobium,glycine,Amino_Acid,12.5,0.8333965593101378,-0.16660344068986221
Rhizobium,glycine,Amino_Acid,33.0,0.18931595209742036,-0.8106840479025796
Rhizobium,histidine,Amino_Acid,6.0,0.8866179376276653,-0.11338206237233472
Rhizobium,histidine,Amino_Acid,8.5,0.8702081462078999,-0.12979185379210012
Rhizobium,histidine,Amino_Acid,12.5,0.002770043189574998,-0.997229956810425
Rhizobium,histidine,Amino_Acid,33.0,0.0013291854624800147,-0.9986708145375199
Rhizobium,isoleucine,Amino_Acid,6.0,0.8406403599810622,-0.15935964001893776
Rhizobium,isoleucine,Amino_Acid,8.5,0.6532687892492259,-0.34673121075077407
Rhizobium,isoleucine,Amino_Acid,12.5,0.23225421353658532,-0.7677457864634147
Rhizobium,isoleucine,Amino_Acid,33.0,0.09682323625102468,-0.9031767637489754
Rhizobium,leucine,Amino_Acid,6.0,1.0399493306314538,0.03994933063145378
Rhizobium,leucine,Amino_Acid,8.5,0.7678579992829484,-0.2321420007170516
Rhizobium,leucine,Amino_Acid,12.5,0.3216072464225785,-0.6783927535774215
Rhizobium,leucine,Amino_Acid,33.0,0.02933547751059242,-0.9706645224894076
Rhizobium,lysine,Amino_Acid,6.0,0.717622098650114,-0.28237790134988605
Rhizobium,lysine,Amino_Acid,8.5,0.7338218631715718,-0.26617813682842817
Rhizobium,lysine,Amino_Acid,12.5,8.750083188681515e-06,-0.9999912499168113
Rhizobium,lysine,Amino_Acid,33.0,7.09597778106018e-06,-0.999992904022219
Rhizobium,methionine,Amino_Acid,6.0,0.9493580381243075,-0.050641961875692476
Rhizobium,methionine,Amino_Acid,8.5,0.8169246375319172,-0.18307536246808276
Rhizobium,methionine,Amino_Acid,12.5,0.6148084761328562,-0.38519152386714384
Rhizobium,methionine,Amino_Acid,33.0,0.2856753480009894,-0.7143246519990105
Rhizobium,phenylalanine,Amino_Acid,6.0,1.2207565709122736,0.22075657091227363
Rhizobium,phenylalanine,Amino_Acid,8.5,2.006897479393142,1.006897479393142
Rhizobium,phenylalanine,Amino_Acid,12.5,1.4601879020929553,0.46018790209295535
Rhizobium,phenylalanine,Amino_Acid,33.0,0.8440036136981204,-0.15599638630187962
Rhizobium,proline,Amino_Acid,6.0,0.9241620395551631,-0.07583796044483693
Rhizobium,proline,Amino_Acid,8.5,0.7496994921610567,-0.2503005078389433
Rhizobium,proline,Amino_Acid,12.5,0.5549829323057829,-0.4450170676942171
Rhizobium,proline,Amino_Acid,33.0,0.03847020725842054,-0.9615297927415795
Rhizobium,serine,Amino_Acid,6.0,0.9587829125110884,-0.04121708748891162
Rhizobium,serine,Amino_Acid,8.5,0.9963553596807021,-0.0036446403192978982
Rhizobium,serine,Amino_Acid,12.5,0.7894666253244618,-0.21053337467553823
Rhizobium,serine,Amino_Acid,33.0,0.4236934589764687,-0.5763065410235313
Rhizobium,threonine,Amino_Acid,6.0,0.9463011244679544,-0.053698875532045554
Rhizobium,threonine,Amino_Acid,8.5,0.8946565021016625,-0.10534349789833752
Rhizobium,threonine,Amino_Acid,12.5,0.6857057928327508,-0.3142942071672492
Rhizobium,threonine,Amino_Acid,33.0,0.17983543395973078,-0.8201645660402692
Rhizobium,tryptophan,Amino_Acid,6.0,0.9823139372358348,-0.017686062764165178
Rhizobium,tryptophan,Amino_Acid,8.5,0.9256893192573148,-0.07431068074268521
Rhizobium,tryptophan,Amino_Acid,12.5,1.0151821723927903,0.015182172392790294
Rhizobium,tryptophan,Amino_Acid,33.0,0.8597992529626429,-0.14020074703735708
Rhizobium,tyrosine,Amino_Acid,6.0,0.953366877016002,-0.04663312298399802
Rhizobium,tyrosine,Amino_Acid,8.5,0.7530706359544576,-0.24692936404554244
Rhizobium,tyrosine,Amino_Acid,12.5,0.6257118701222506,-0.3742881298777494
Rhizobium,tyrosine,Amino_Acid,33.0,0.41320374427962736,-0.5867962557203726
Rhizobium,valine,Amino_Acid,6.0,0.8759887252550738,-0.12401127474492624
Rhizobium,valine,Amino_Acid,8.5,0.6987212382324939,-0.3012787617675061
Rhizobium,valine,Amino_Acid,12.5,0.4187373966783482,-0.5812626033216518
Rhizobium,valine,Amino_Acid,33.0,0.2248602510580874,-0.7751397489419126
Rhizobium,cysteine,Amino_Acid,6.0,0.8033925191352287,-0.1966074808647713
Rhizobium,cysteine,Amino_Acid,8.5,0.7815135824786357,-0.21848641752136433
Rhizobium,cysteine,Amino_Acid,12.5,1.1216976883058176,0.12169768830581762
Rhizobium,cysteine,Amino_Acid,33.0,0.02945439760351385,-0.9705456023964861
Rhizobium,cystine,Amino_Acid,6.0,0.9042118766186003,-0.09578812338139975
Rhizobium,cystine,Amino_Acid,8.5,0.6145904271375471,-0.3854095728624529
Rhizobium,cystine,Amino_Acid,12.5,1.2953402879256855,0.29534028792568545
Rhizobium,cystine,Amino_Acid,33.0,0.02578418256524967,-0.9742158174347504
Rhizobium,adenine,Nucleobase,6.0,0.03593400667785613,-0.9640659933221438
Rhizobium,adenine,Nucleobase,8.5,5.796183742050742e-05,-0.9999420381625795
Rhizobium,adenine,Nucleobase,12.5,1.8374610894645644e-05,-0.9999816253891054
Rhizobium,adenine,Nucleobase,33.0,5.1574436206189155e-05,-0.9999484255637938
Rhizobium,adenosine,Nucleobase,6.0,0.14334066002349924,-0.8566593399765008
Rhizobium,adenosine,Nucleobase,8.5,7.235305131317527e-05,-0.9999276469486869
Rhizobium,adenosine,Nucleobase,12.5,0.0002441288201113301,-0.9997558711798886
Rhizobium,adenosine,Nucleobase,33.0,0.0005601073471777978,-0.9994398926528222
Rhizobium,cytidine,Nucleobase,6.0,0.24293303413136016,-0.7570669658686399
Rhizobium,cytidine,Nucleobase,12.5,4.588664997356992e-06,-0.9999954113350027
Rhizobium,cytidine,Nucleobase,33.0,4.298889098812003e-06,-0.9999957011109012
Rhizobium,cytosine,Nucleobase,6.0,0.786536755835326,-0.213463244164674
Rhizobium,cytosine,Nucleobase,8.5,1.1659812197961266,0.16598121979612657
Rhizobium,cytosine,Nucleobase,12.5,0.00011563856657208202,-0.999884361433428
Rhizobium,cytosine,Nucleobase,33.0,0.00044416215928908345,-0.9995558378407109
Rhizobium,guanine,Nucleobase,6.0,0.05297662647753449,-0.9470233735224655
Rhizobium,guanine,Nucleobase,8.5,8.520519387610875e-05,-0.9999147948061239
Rhizobium,guanine,Nucleobase,12.5,0.00021669863432700876,-0.999783301365673
Rhizobium,guanine,Nucleobase,33.0,0.00022824785860940197,-0.9997717521413906
Rhizobium,guanosine,Nucleobase,6.0,0.2925433524750818,-0.7074566475249182
Rhizobium,guanosine,Nucleobase,8.5,0.00035136456470868374,-0.9996486354352914
Rhizobium,guanosine,Nucleobase,12.5,4.9821896295596684e-05,-0.9999501781037045
Rhizobium,guanosine,Nucleobase,33.0,3.301509238397053e-06,-0.9999966984907616
Rhizobium,hypoxanthine,Nucleobase,6.0,0.36813695593316503,-0.6318630440668349
Rhizobium,hypoxanthine,Nucleobase,8.5,4.910997996050782e-05,-0.9999508900200395
Rhizobium,hypoxanthine,Nucleobase,12.5,1.685194589132724e-06,-0.9999983148054109
Rhizobium,hypoxanthine,Nucleobase,33.0,1.5768649986805266e-06,-0.9999984231350013
Rhizobium,inosine,Nucleobase,6.0,0.2337675684296749,-0.7662324315703251
Rhizobium,inosine,Nucleobase,8.5,0.026959489620292862,-0.9730405103797072
Rhizobium,inosine,Nucleobase,12.5,0.0002402067787944091,-0.9997597932212056
Rhizobium,inosine,Nucleobase,33.0,5.533585112658443e-06,-0.9999944664148873
Rhizobium,thymine,Nucleobase,6.0,1.0858369134775954,0.08583691347759537
Rhizobium,thymine,Nucleobase,8.5,1.505327982238331,0.505327982238331
Rhizobium,thymine,Nucleobase,12.5,0.0026490820891190477,-0.9973509179108809
Rhizobium,thymine,Nucleobase,33.0,0.009903069447956457,-0.9900969305520435
Rhizobium,uracil,Nucleobase,6.0,0.8869123784571266,-0.11308762154287344
Rhizobium,uracil,Nucleobase,8.5,0.2548230844189423,-0.7451769155810577
Rhizobium,uracil,Nucleobase,12.5,0.00037190544289443907,-0.9996280945571056
Rhizobium,uracil,Nucleobase,33.0,0.0012468996871560236,-0.9987531003128439
Rhizobium,uridine,Nucleobase,6.0,0.3174455074696271,-0.6825544925303729
Rhizobium,uridine,Nucleobase,8.5,7.454658706650255e-05,-0.9999254534129335
Rhizobium,uridine,Nucleobase,12.5,1.3976906508411552e-05,-0.9999860230934916
Rhizobium,uridine,Nucleobase,33.0,3.109212864799787e-06,-0.9999968907871352
Rhizobium,xanthine,Nucleobase,6.0,0.8561734769661882,-0.14382652303381183
Rhizobium,xanthine,Nucleobase,8.5,8.685541176823569e-07,-0.9999991314458824
Rhizobium,xanthine,Nucleobase,12.5,0.0022600016469669893,-0.9977399983530331
Rhizobium,xanthine,Nucleobase,33.0,0.0025146571327986427,-0.9974853428672014
Rhizobium,xanthosine,Nucleobase,6.0,1.0496602875925591,0.04966028759255914
Rhizobium,xanthosine,Nucleobase,8.5,5.686708112655946e-06,-0.9999943132918874
Rhizobium,xanthosine,Nucleobase,12.5,6.109715742832613e-06,-0.9999938902842571
Rhizobium,xanthosine,Nucleobase,33.0,5.773178210363336e-06,-0.9999942268217896
Rhizobium,5-methyluridine,Nucleobase,6.0,0.9235131285885174,-0.07648687141148258
Rhizobium,5-methyluridine,Nucleobase,8.5,5.794322183793708e-05,-0.9999420567781621
Rhizobium,5-methyluridine,Nucleobase,12.5,1.6402792093439876e-06,-0.9999983597207907
Rhizobium,5-methyluridine,Nucleobase,33.0,1.6096585889585526e-06,-0.999998390341411
Rhizobium,gamma-Aminobutyric acid,Others,6.0,0.9396006475047554,-0.06039935249524464
Rhizobium,gamma-Aminobutyric acid,Others,8.5,0.8644567190569562,-0.1355432809430438
Rhizobium,gamma-Aminobutyric acid,Others,12.5,0.8132436937394025,-0.18675630626059747
Rhizobium,gamma-Aminobutyric acid,Others,33.0,0.41226930370121084,-0.5877306962987892
Rhizobium,ectoine,Others,6.0,0.9955791177208895,-0.004420882279110527
Rhizobium,ectoine,Others,8.5,0.731576677536987,-0.26842332246301304
Rhizobium,ectoine,Others,12.5,0.6499740031646355,-0.3500259968353645
Rhizobium,ectoine,Others,33.0,1.982709393870928e-05,-0.9999801729060613
Rhizobium,N-acetyl-glutamic acid,Others,6.0,0.8904840725476468,-0.10951592745235317
Rhizobium,N-acetyl-glutamic acid,Others,8.5,0.9519111863892267,-0.04808881361077333
Rhizobium,N-acetyl-glutamic acid,Others,12.5,1.2910600072245466,0.2910600072245466
Rhizobium,N-acetyl-glutamic acid,Others,33.0,0.8578862401654971,-0.14211375983450292
Rhizobium,ornithine,Others,6.0,0.7083067775424643,-0.2916932224575357
Rhizobium,ornithine,Others,8.5,0.49431753359456954,-0.5056824664054305
Rhizobium,ornithine,Others,12.5,0.015802619888143334,-0.9841973801118566
Rhizobium,ornithine,Others,33.0,0.010434206246464444,-0.9895657937535356
Rhizobium,shikimic acid,Others,6.0,1.0580292898060595,0.05802928980605948
Rhizobium,shikimic acid,Others,8.5,1.041734460597482,0.04173446059748209
Rhizobium,shikimic acid,Others,12.5,1.0798412227937018,0.07984122279370176
Rhizobium,shikimic acid,Others,33.0,1.0855598044519752,0.0855598044519752
Rhizobium,taurine,Others,6.0,0.9532148041379993,-0.046785195862000695
Rhizobium,taurine,Others,8.5,1.0037349909825721,0.0037349909825721284
Rhizobium,taurine,Others,12.5,1.063871932276291,0.06387193227629107
Rhizobium,taurine,Others,33.0,0.8929005774966738,-0.10709942250332616
Rhizobium,N-acetylglutamine,Others,6.0,0.9503177099801127,-0.04968229001988733
Rhizobium,N-acetylglutamine,Others,8.5,0.8475308937586638,-0.15246910624133625
Rhizobium,N-acetylglutamine,Others,12.5,0.9389084342402929,-0.06109156575970709
Rhizobium,N-acetylglutamine,Others,33.0,0.6280650215771972,-0.37193497842280276
Rhizobium,n-acetyllysine,Others,6.0,0.9748121224516567,-0.025187877548343285
Rhizobium,n-acetyllysine,Others,8.5,0.9403394297096577,-0.05966057029034233
Rhizobium,n-acetyllysine,Others,12.5,0.9277935011392948,-0.07220649886070518
Rhizobium,n-acetyllysine,Others,33.0,0.00010911027795218272,-0.9998908897220479
Rhizobium,n-acetylmuramic acid,Others,6.0,1.0609558782668416,0.06095587826684157
Rhizobium,n-acetylmuramic acid,Others,8.5,0.990300824245231,-0.009699175754768974
Rhizobium,n-acetylmuramic acid,Others,12.5,0.9515657611750343,-0.04843423882496567
Rhizobium,n-acetylmuramic acid,Others,33.0,0.43756454484109153,-0.5624354551589085
Rhizobium,betaine,Others,6.0,1.0925119487590234,0.09251194875902335
Rhizobium,betaine,Others,8.5,0.34342068187545377,-0.6565793181245463
Rhizobium,betaine,Others,12.5,0.07901483351803365,-0.9209851664819664
Rhizobium,betaine,Others,33.0,0.0005042567103595268,-0.9994957432896405
Rhizobium,nicotinamide,Others,6.0,0.0006243529131732194,-0.9993756470868268
Rhizobium,nicotinamide,Others,8.5,0.0012543712661103419,-0.9987456287338896
Rhizobium,nicotinamide,Others,12.5,0.0006776475012484021,-0.9993223524987516
Rhizobium,nicotinamide,Others,33.0,0.0007009541707300486,-0.99929904582927
Rhizobium,trigonelline,Others,6.0,1.012870182004563,0.012870182004562913
Rhizobium,trigonelline,Others,8.5,1.078579421882573,0.07857942188257305
Rhizobium,trigonelline,Others,12.5,1.0730669085796978,0.07306690857969778
Rhizobium,trigonelline,Others,33.0,0.987948333519687,-0.012051666480312972
Rhizobium,carnitine,Others,6.0,1.003256830850203,0.0032568308502030074
Rhizobium,carnitine,Others,8.5,1.2039946388956286,0.20399463889562863
Rhizobium,carnitine,Others,12.5,1.0046624477809487,0.004662447780948709
Rhizobium,carnitine,Others,33.0,0.6873295965569901,-0.3126704034430099
Rhizobium,choline,Others,6.0,0.6128059288639317,-0.3871940711360683
Rhizobium,choline,Others,8.5,0.0002268148488109961,-0.999773185151189
Rhizobium,choline,Others,12.5,0.00016342495495293792,-0.9998365750450471
Rhizobium,choline,Others,33.0,9.785318670309711e-05,-0.9999021468132969
Rhizobium,sn-glycero-3-phosphocholine,Others,6.0,0.0005316600843072597,-0.9994683399156927
Rhizobium,sn-glycero-3-phosphocholine,Others,8.5,0.0004342715814212616,-0.9995657284185787
Rhizobium,sn-glycero-3-phosphocholine,Others,12.5,0.00021184158863640375,-0.9997881584113636
Rhizobium,sn-glycero-3-phosphocholine,Others,33.0,0.0002249932871755407,-0.9997750067128245
Bosea,sucrose,Sugar,10.0,1.1428038502389173,0.14280385023891728
Bosea,sucrose,Sugar,12.5,1.1029981271113005,0.10299812711130052
Bosea,sucrose,Sugar,19.5,0.992332245972786,-0.00766775402721398
Bosea,sucrose,Sugar,29.5,1.0080725271719022,0.00807252717190221
Bosea,trehalose,Sugar,10.0,1.43735554078417,0.43735554078417005
Bosea,trehalose,Sugar,12.5,1.3779297688773595,0.3779297688773595
Bosea,trehalose,Sugar,19.5,1.2930015600705287,0.2930015600705287
Bosea,trehalose,Sugar,29.5,1.3921337353210035,0.3921337353210035
Bosea,myo-inositol,Sugar,10.0,1.2150365427162444,0.2150365427162444
Bosea,myo-inositol,Sugar,12.5,0.8605495444749025,-0.1394504555250975
Bosea,myo-inositol,Sugar,19.5,0.8635997820317713,-0.13640021796822865
Bosea,myo-inositol,Sugar,29.5,0.8657660273597096,-0.13423397264029036
Bosea,xylose,Sugar,10.0,1.7663426682069872,0.7663426682069872
Bosea,xylose,Sugar,12.5,1.0043560216058671,0.004356021605867122
Bosea,xylose,Sugar,19.5,0.7978239836433669,-0.20217601635663307
Bosea,xylose,Sugar,29.5,0.9885767852011664,-0.01142321479883357
Bosea,mannitol,Sugar,10.0,1.3076299845974524,0.3076299845974524
Bosea,mannitol,Sugar,12.5,1.0547272331552733,0.05472723315527328
Bosea,mannitol,Sugar,19.5,1.021532385209778,0.02153238520977796
Bosea,mannitol,Sugar,29.5,1.0715437535207442,0.07154375352074416
Bosea,N-acetyl-glucosamine,Sugar,10.0,1.5334170401477205,0.5334170401477205
Bosea,N-acetyl-glucosamine,Sugar,12.5,1.1929037870839596,0.1929037870839596
Bosea,N-acetyl-glucosamine,Sugar,19.5,1.0429868924950276,0.04298689249502763
Bosea,N-acetyl-glucosamine,Sugar,29.5,1.2453701037749747,0.2453701037749747
Bosea,Glucose,Sugar,10.0,1.5073311868033614,0.5073311868033614
Bosea,Glucose,Sugar,12.5,0.920766201683664,-0.07923379831633603
Bosea,Glucose,Sugar,19.5,0.8145590130913095,-0.18544098690869049
Bosea,Glucose,Sugar,29.5,1.1251351330431574,0.12513513304315738
Bosea,lactic acid,Organic_Acid,10.0,1.0815464837609237,0.08154648376092366
Bosea,lactic acid,Organic_Acid,12.5,0.6555863661293353,-0.3444136338706647
Bosea,lactic acid,Organic_Acid,19.5,0.38000174220646665,-0.6199982577935333
Bosea,lactic acid,Organic_Acid,29.5,0.30936942578799786,-0.6906305742120021
Bosea,malic acid,Organic_Acid,10.0,1.3041153676362387,0.3041153676362387
Bosea,malic acid,Organic_Acid,12.5,0.9937930221154622,-0.006206977884537834
Bosea,malic acid,Organic_Acid,19.5,0.8599481333341246,-0.14005186666587544
Bosea,malic acid,Organic_Acid,29.5,0.8444402645532233,-0.1555597354467767
Bosea,citric acid,Organic_Acid,10.0,1.436456158663883,0.4364561586638831
Bosea,citric acid,Organic_Acid,12.5,0.8556619102158718,-0.1443380897841282
Bosea,citric acid,Organic_Acid,19.5,0.24252097774534842,-0.7574790222546516
Bosea,citric acid,Organic_Acid,29.5,2.6215755669157163e-07,-0.9999997378424433
Bosea,pyruvic acid,Organic_Acid,10.0,0.15885177844175566,-0.8411482215582443
Bosea,pyruvic acid,Organic_Acid,12.5,0.02634961439588689,-0.9736503856041131
Bosea,pyruvic acid,Organic_Acid,19.5,0.027940873097735533,-0.9720591269022645
Bosea,pyruvic acid,Organic_Acid,29.5,0.0482791383637988,-0.9517208616362012
Bosea,alpha-ketoglutaric acid,Organic_Acid,10.0,0.8633910267250425,-0.13660897327495747
Bosea,alpha-ketoglutaric acid,Organic_Acid,12.5,0.4254659868208605,-0.5745340131791394
Bosea,alpha-ketoglutaric acid,Organic_Acid,19.5,0.2948831243611075,-0.7051168756388926
Bosea,alpha-ketoglutaric acid,Organic_Acid,29.5,0.18825034655262712,-0.8117496534473729
Bosea,citrulline,Organic_Acid,10.0,1.6114091958399608,0.6114091958399608
Bosea,citrulline,Organic_Acid,12.5,1.2012432227951326,0.20124322279513263
Bosea,citrulline,Organic_Acid,19.5,1.0576556969706128,0.05765569697061279
Bosea,citrulline,Organic_Acid,29.5,1.2032491126473621,0.20324911264736212
Bosea,succinic acid,Organic_Acid,10.0,1.3778081656573549,0.37780816565735487
Bosea,succinic acid,Organic_Acid,12.5,1.1086546700942588,0.10865467009425878
Bosea,succinic acid,Organic_Acid,19.5,0.9256911428068322,-0.07430885719316782
Bosea,succinic acid,Organic_Acid,29.5,0.9520762018157465,-0.04792379818425352
Bosea,alanine,Amino_Acid,10.0,1.2905462189856736,0.29054621898567357
Bosea,alanine,Amino_Acid,12.5,1.1658121766052953,0.16581217660529535
Bosea,alanine,Amino_Acid,19.5,0.9067096826770962,-0.09329031732290383
Bosea,alanine,Amino_Acid,29.5,1.020835340015671,0.02083534001567089
Bosea,arginine,Amino_Acid,10.0,1.5422534017928253,0.5422534017928253
Bosea,arginine,Amino_Acid,12.5,1.0107146253296422,0.01071462532964218
Bosea,arginine,Amino_Acid,19.5,0.8821405469409533,-0.11785945305904666
Bosea,arginine,Amino_Acid,29.5,1.0819723366666922,0.08197233666669224
Bosea,asparagine,Amino_Acid,10.0,1.2695914495147353,0.26959144951473535
Bosea,asparagine,Amino_Acid,12.5,1.181034324719053,0.1810343247190529
Bosea,asparagine,Amino_Acid,19.5,0.9396128481389523,-0.060387151861047705
Bosea,asparagine,Amino_Acid,29.5,0.9984895902560447,-0.0015104097439553321
Bosea,aspartic acid,Amino_Acid,10.0,1.4462445203797865,0.44624452037978646
Bosea,aspartic acid,Amino_Acid,12.5,1.24117073923655,0.24117073923655008
Bosea,aspartic acid,Amino_Acid,19.5,0.9549674000489273,-0.04503259995107267
Bosea,aspartic acid,Amino_Acid,29.5,1.0772463423233956,0.07724634232339556
Bosea,glutamic acid,Amino_Acid,10.0,1.3215738383748643,0.3215738383748643
Bosea,glutamic acid,Amino_Acid,12.5,0.9510249435582546,-0.04897505644174538
Bosea,glutamic acid,Amino_Acid,19.5,0.8697561144012076,-0.1302438855987924
Bosea,glutamic acid,Amino_Acid,29.5,0.9812178094122426,-0.01878219058775743
Bosea,glutamine,Amino_Acid,10.0,1.6998415185553182,0.6998415185553182
Bosea,glutamine,Amino_Acid,12.5,1.383764443299392,0.3837644432993921
Bosea,glutamine,Amino_Acid,19.5,0.9241608751634551,-0.07583912483654487
Bosea,glutamine,Amino_Acid,29.5,0.9289285076408034,-0.07107149235919663
Bosea,glycine,Amino_Acid,10.0,1.0579033676775444,0.05790336767754445
Bosea,glycine,Amino_Acid,12.5,0.9460186791247087,-0.05398132087529128
Bosea,glycine,Amino_Acid,19.5,0.7963589469431396,-0.20364105305686042
Bosea,glycine,Amino_Acid,29.5,0.8997348990731494,-0.10026510092685059
Bosea,histidine,Amino_Acid,10.0,1.2159644223533146,0.2159644223533146
Bosea,histidine,Amino_Acid,12.5,1.348324302395374,0.34832430239537393
Bosea,histidine,Amino_Acid,19.5,0.6270242133694742,-0.3729757866305258
Bosea,histidine,Amino_Acid,29.5,0.6799352979684505,-0.32006470203154946
Bosea,isoleucine,Amino_Acid,10.0,1.5805779932731676,0.5805779932731676
Bosea,isoleucine,Amino_Acid,12.5,1.062454807754949,0.06245480775494894
Bosea,isoleucine,Amino_Acid,19.5,0.7762878355109173,-0.2237121644890827
Bosea,isoleucine,Amino_Acid,29.5,0.9707838688000935,-0.029216131199906514
Bosea,leucine,Amino_Acid,10.0,1.4371752204122146,0.43717522041221457
Bosea,leucine,Amino_Acid,12.5,1.061329036292359,0.061329036292359085
Bosea,leucine,Amino_Acid,19.5,0.8774751256033888,-0.1225248743966112
Bosea,leucine,Amino_Acid,29.5,0.9195522564851739,-0.08044774351482609
Bosea,lysine,Amino_Acid,10.0,1.6274229129428517,0.6274229129428517
Bosea,lysine,Amino_Acid,12.5,1.2002128219699069,0.20021282196990686
Bosea,lysine,Amino_Acid,19.5,0.8494978761746246,-0.15050212382537542
Bosea,lysine,Amino_Acid,29.5,1.4600919773768741,0.46009197737687413
Bosea,methionine,Amino_Acid,10.0,1.4137316407861351,0.4137316407861351
Bosea,methionine,Amino_Acid,12.5,1.0241818043322395,0.024181804332239487
Bosea,methionine,Amino_Acid,19.5,0.8291725799766714,-0.17082742002332862
Bosea,methionine,Amino_Acid,29.5,0.7376106102472503,-0.2623893897527497
Bosea,phenylalanine,Amino_Acid,10.0,1.6159298621763707,0.6159298621763707
Bosea,phenylalanine,Amino_Acid,12.5,1.096345908015864,0.09634590801586396
Bosea,phenylalanine,Amino_Acid,19.5,0.8247275167485415,-0.1752724832514585
Bosea,phenylalanine,Amino_Acid,29.5,0.9068340600358376,-0.09316593996416245
Bosea,proline,Amino_Acid,10.0,1.5278095705224062,0.5278095705224062
Bosea,proline,Amino_Acid,12.5,1.049919823217266,0.04991982321726596
Bosea,proline,Amino_Acid,19.5,0.6345059913442661,-0.3654940086557339
Bosea,proline,Amino_Acid,29.5,0.7577140507057898,-0.2422859492942102
Bosea,serine,Amino_Acid,10.0,1.4675129675129677,0.46751296751296767
Bosea,serine,Amino_Acid,12.5,1.1583219993199592,0.15832199931995916
Bosea,serine,Amino_Acid,19.5,0.8563593627579003,-0.14364063724209974
Bosea,serine,Amino_Acid,29.5,0.9561291266040288,-0.04387087339597118
Bosea,threonine,Amino_Acid,10.0,1.6152609400724272,0.6152609400724272
